id,idade,genero,estado_civil,educacao,regime_trabalho,data_contratacao,data_demissao,tipo_demissao,cargo,salario_atual,data_ultimo_feedback,data_ultimo_aumento,data_ultima_mudanca_cargo,nota_avaliacao,acompanhamento_psicologo,qtde_projetos,qtde_clientes,nivel_satisfacao_gestor,churn
EMP1961,52,F,Divorciado(a),Technical Degree,Presencial,2023-11-04,,,UX Designer,17139,2024-07-03,2024-07-15,2024-02-02,8.0,False,1,1,2.0,0
EMP0656,53,M,Solteiro(a),Master,Híbrido,2023-11-06,,,Junior Developer,11519,2024-07-20,2024-04-13,2024-01-05,9.0,False,7,7,3.9,0
EMP1458,24,Outro,Viúvo(a),Bachelor,Remoto,2023-11-06,,,DevOps Engineer,23877,2024-02-03,2024-06-27,2024-01-06,8.7,True,5,5,5.9,0
EMP1165,27,Outro,Casado(a),Master,Híbrido,2023-11-07,,,UX Designer,11940,2024-01-14,2024-04-30,2024-07-14,8.5,False,1,1,2.0,0
EMP1687,26,F,Solteiro(a),Technical Degree,Remoto,2023-11-09,,,Data Scientist,13743,2024-04-23,2024-06-30,2024-03-14,7.3,True,3,3,5.0,0
EMP0024,54,Outro,Divorciado(a),Master,Presencial,2023-11-10,,,UX Designer,19373,2024-08-21,2024-03-01,2024-04-24,9.9,True,6,3,4.9,0
EMP1212,50,Outro,Solteiro(a),Master,Remoto,2023-11-10,,,Junior Developer,18414,2024-09-21,2023-12-28,2024-06-18,7.8,False,9,5,6.1,0
EMP1680,24,F,Viúvo(a),Master,Presencial,2023-11-10,,,Senior Developer,20629,2024-07-11,2024-01-17,2024-07-24,9.7,True,4,2,5.8,0
EMP1669,46,Outro,Solteiro(a),Master,Híbrido,2023-11-11,,,Tech Lead,21004,2024-08-05,2024-01-19,2024-06-18,10.0,False,5,5,6.1,0
EMP0247,49,M,Casado(a),PhD,Remoto,2023-11-11,,,Data Scientist,7120,2024-04-14,2024-06-04,2024-03-29,7.2,False,2,3,5.1,0
EMP0887,29,M,Divorciado(a),Technical Degree,Híbrido,2023-11-11,,,QA Engineer,18336,2024-01-17,2024-10-08,2024-04-13,9.6,True,3,1,4.7,0
EMP0764,52,Outro,Viúvo(a),Master,Presencial,2023-11-12,,,Junior Developer,9332,2023-12-22,2024-07-25,2024-05-07,6.2,True,5,2,8.1,0
EMP1460,40,Outro,Viúvo(a),Bachelor,Presencial,2023-11-12,,,Tech Lead,23230,2023-11-16,2023-11-18,2024-10-22,9.2,False,8,5,2.6,0
EMP0520,24,Outro,Viúvo(a),Technical Degree,Remoto,2023-11-13,2024-07-27,Involuntária,QA Engineer,16602,2024-05-10,2024-06-28,2023-12-04,7.4,True,6,5,9.1,1
EMP1884,47,M,Viúvo(a),Master,Remoto,2023-11-14,,,Data Scientist,13900,2024-02-14,2024-04-22,2024-08-20,8.7,False,1,7,9.9,0
EMP0609,43,M,Divorciado(a),Master,Remoto,2023-11-15,,,Data Scientist,9987,2024-02-27,2024-06-12,2024-07-28,8.5,False,9,7,9.6,0
EMP0107,28,F,Divorciado(a),Bachelor,Presencial,2023-11-16,,,QA Engineer,13007,2024-01-31,2024-08-21,2023-12-04,9.9,True,2,7,8.8,0
EMP1726,38,F,Divorciado(a),Master,Presencial,2023-11-17,2024-10-16,Involuntária,Product Manager,23016,2024-09-05,2024-08-30,2024-02-15,6.6,False,7,6,8.4,1
EMP0807,53,F,Solteiro(a),Master,Híbrido,2023-11-17,,,Data Scientist,14001,2024-06-18,2024-08-21,2023-12-05,8.6,True,9,4,2.2,0
EMP0654,50,Outro,Casado(a),Master,Híbrido,2023-11-19,,,Data Scientist,21608,2024-03-18,2023-12-20,2024-01-18,9.3,False,7,5,6.6,0
EMP0802,36,M,Solteiro(a),PhD,Presencial,2023-11-19,,,QA Engineer,8235,2023-12-24,2024-06-15,2024-07-31,7.1,True,1,5,7.8,0
EMP1248,23,Outro,Divorciado(a),Master,Presencial,2023-11-19,,,Junior Developer,18565,2024-03-25,2024-04-07,2024-06-09,6.1,False,5,3,1.4,0
EMP1088,35,F,Casado(a),PhD,Remoto,2023-11-21,,,Tech Lead,13701,2024-06-13,2023-12-10,2024-06-10,8.9,True,1,6,1.5,0
EMP0843,47,Outro,Viúvo(a),Bachelor,Presencial,2023-11-21,,,Data Scientist,21059,2024-02-01,2024-08-08,2024-06-06,7.8,True,4,3,8.3,0
EMP0298,47,Outro,Divorciado(a),Bachelor,Presencial,2023-11-22,2024-05-23,Voluntária,Senior Developer,17839,2023-11-29,2023-12-03,2024-02-13,7.6,False,4,7,5.3,1
EMP0897,49,M,Divorciado(a),PhD,Remoto,2023-11-22,,,Senior Developer,21479,2024-01-28,2024-07-23,2023-12-28,7.1,False,7,3,5.2,0
EMP0536,33,Outro,Viúvo(a),Master,Híbrido,2023-11-22,,,Data Scientist,14612,2024-07-30,2024-03-03,2024-01-23,8.6,False,4,5,3.4,0
EMP1646,34,F,Solteiro(a),Master,Remoto,2023-11-24,,,QA Engineer,22889,2023-12-03,2024-06-03,2024-09-17,7.2,True,9,5,1.2,0
EMP1177,24,F,Solteiro(a),Bachelor,Híbrido,2023-11-24,2023-12-28,Voluntária,Senior Developer,15032,2023-12-13,2023-12-20,2023-11-30,9.9,True,3,3,8.2,1
EMP0896,22,F,Casado(a),PhD,Remoto,2023-11-25,,,UX Designer,15649,2024-05-18,2024-01-25,2024-06-28,6.4,True,5,5,10.0,0
EMP0716,46,Outro,Divorciado(a),Master,Remoto,2023-11-25,,,DevOps Engineer,18358,2024-09-29,2024-03-08,2024-06-15,7.6,False,2,1,9.6,0
EMP0166,53,Outro,Solteiro(a),Master,Híbrido,2023-11-25,2024-01-04,Voluntária,Junior Developer,15106,2023-12-31,2023-12-19,2023-12-25,7.4,True,4,5,5.7,1
EMP0077,40,Outro,Casado(a),Master,Remoto,2023-11-27,,,Data Scientist,22449,2024-09-06,2024-08-02,2024-02-14,7.6,False,8,7,7.4,0
EMP0147,49,Outro,Divorciado(a),Master,Presencial,2023-11-27,,,Senior Developer,21001,2024-06-10,2024-08-06,2024-06-18,6.5,True,4,2,1.4,0
EMP0133,29,Outro,Casado(a),PhD,Híbrido,2023-11-28,,,Junior Developer,24501,2024-04-27,2024-09-06,2024-02-01,6.6,False,6,6,2.9,0
EMP1532,34,F,Viúvo(a),PhD,Híbrido,2023-11-28,,,Product Manager,12782,2023-12-14,2024-05-15,2024-01-08,8.1,True,7,4,8.5,0
EMP1627,30,M,Solteiro(a),Technical Degree,Presencial,2023-11-30,,,Junior Developer,13301,2024-02-04,2024-02-07,2024-08-02,9.7,True,8,3,6.3,0
EMP0929,27,M,Divorciado(a),Master,Presencial,2023-12-01,,,Product Manager,6126,2024-07-11,2024-04-01,2023-12-30,6.7,True,6,2,6.8,0
EMP1459,28,Outro,Casado(a),Bachelor,Remoto,2023-12-01,,,UX Designer,7392,2024-08-22,2024-07-23,2024-05-10,7.6,False,7,6,2.3,0
EMP0892,42,F,Divorciado(a),Bachelor,Remoto,2023-12-03,,,Junior Developer,23643,2024-03-31,2024-07-09,2024-01-18,6.9,False,3,3,9.0,0
EMP1865,26,Outro,Divorciado(a),Technical Degree,Híbrido,2023-12-06,,,Junior Developer,17567,2024-04-04,2024-08-10,2024-03-07,7.8,False,3,7,2.2,0
EMP0970,38,Outro,Solteiro(a),PhD,Remoto,2023-12-06,,,QA Engineer,22412,2024-05-21,2024-05-16,2024-07-24,7.7,True,6,1,9.8,0
EMP1252,39,M,Divorciado(a),Master,Presencial,2023-12-07,,,Junior Developer,6250,2024-09-12,2024-05-15,2024-09-15,9.7,False,8,6,5.9,0
EMP0217,24,M,Casado(a),Technical Degree,Presencial,2023-12-10,,,Product Manager,23810,2024-07-29,2024-04-26,2024-05-14,7.5,True,5,3,2.8,0
EMP1013,35,Outro,Divorciado(a),Bachelor,Híbrido,2023-12-11,2024-07-08,Voluntária,Senior Developer,5641,2024-05-04,2024-05-03,2024-01-16,8.0,False,3,4,9.9,1
EMP0095,40,M,Viúvo(a),Master,Remoto,2023-12-11,2024-06-12,Voluntária,Product Manager,24978,2024-05-15,2024-05-26,2024-04-24,7.0,False,3,7,1.3,1
EMP0893,52,M,Solteiro(a),PhD,Presencial,2023-12-12,2024-02-28,Voluntária,Junior Developer,6860,2023-12-12,2024-01-08,2024-02-11,8.2,True,3,4,1.1,1
EMP0297,22,M,Casado(a),Master,Híbrido,2023-12-12,,,Product Manager,17996,2024-02-01,2024-07-26,2024-03-06,8.9,False,3,5,5.7,0
EMP1783,45,M,Solteiro(a),PhD,Presencial,2023-12-13,,,DevOps Engineer,24845,2024-05-06,2024-10-01,2024-04-16,7.1,False,2,1,8.1,0
EMP0617,26,Outro,Divorciado(a),Bachelor,Remoto,2023-12-14,,,Junior Developer,20450,2024-03-29,2024-08-20,2024-05-24,6.0,True,2,4,1.7,0
EMP0831,28,M,Solteiro(a),Bachelor,Híbrido,2023-12-14,,,Senior Developer,6461,2024-04-01,2024-03-28,2024-05-04,6.8,True,3,3,5.0,0
EMP1103,45,F,Solteiro(a),PhD,Remoto,2023-12-14,,,QA Engineer,20059,2024-03-24,2024-05-02,2024-06-19,9.8,False,1,6,5.7,0
EMP1761,40,Outro,Solteiro(a),PhD,Remoto,2023-12-15,,,QA Engineer,16116,2024-05-24,2023-12-31,2024-05-02,6.7,True,9,5,5.5,0
EMP0273,48,F,Viúvo(a),Technical Degree,Remoto,2023-12-15,2024-06-01,Voluntária,Tech Lead,7224,2024-03-30,2024-04-16,2024-04-13,7.5,False,3,5,2.0,1
EMP0840,44,F,Divorciado(a),PhD,Híbrido,2023-12-16,2024-06-15,Voluntária,Senior Developer,8514,2024-05-21,2024-05-15,2024-01-06,7.0,False,1,4,6.1,1
EMP0611,54,Outro,Solteiro(a),PhD,Híbrido,2023-12-16,,,DevOps Engineer,9619,2024-02-24,2024-09-06,2024-03-31,7.4,False,5,5,6.2,0
EMP1558,50,Outro,Solteiro(a),Master,Remoto,2023-12-18,,,Product Manager,12719,2024-07-29,2024-09-29,2024-05-16,7.3,False,4,2,4.3,0
EMP1706,43,Outro,Viúvo(a),Master,Presencial,2023-12-19,,,Product Manager,19931,2024-07-02,2024-09-05,2024-03-09,8.0,False,9,5,1.8,0
EMP1026,29,Outro,Solteiro(a),Bachelor,Presencial,2023-12-19,,,Senior Developer,24538,2024-10-01,2024-06-18,2024-04-11,8.3,False,2,4,1.8,0
EMP0801,24,M,Casado(a),PhD,Remoto,2023-12-21,,,Junior Developer,17773,2024-04-06,2024-08-01,2024-05-18,8.9,True,9,7,3.3,0
EMP1134,39,Outro,Viúvo(a),Technical Degree,Remoto,2023-12-21,,,Product Manager,6073,2024-10-08,2024-03-27,2024-06-13,8.6,True,2,6,7.1,0
EMP1582,47,M,Divorciado(a),PhD,Presencial,2023-12-21,,,DevOps Engineer,21972,2024-01-19,2024-05-05,2024-09-16,9.0,True,2,2,8.0,0
EMP1741,40,F,Viúvo(a),Technical Degree,Remoto,2023-12-22,,,Tech Lead,13834,2024-05-18,2024-03-30,2023-12-22,7.7,True,2,4,3.6,0
EMP1099,49,F,Viúvo(a),Technical Degree,Remoto,2023-12-24,,,Junior Developer,14643,2024-09-08,2024-07-17,2024-03-02,10.0,True,2,1,7.1,0
EMP1279,31,M,Divorciado(a),PhD,Remoto,2023-12-24,,,DevOps Engineer,20764,2024-03-12,2024-01-13,2024-03-11,6.6,False,7,4,3.5,0
EMP1490,37,Outro,Casado(a),PhD,Presencial,2023-12-25,,,Tech Lead,24648,2024-05-09,2024-07-14,2024-05-11,7.0,False,5,3,8.6,0
EMP0774,36,M,Viúvo(a),Master,Híbrido,2023-12-28,,,Data Scientist,14475,2024-03-15,2024-07-14,2024-06-07,8.1,False,3,2,7.0,0
EMP0370,44,M,Solteiro(a),PhD,Presencial,2023-12-29,,,Junior Developer,15345,2024-06-12,2024-07-11,2024-09-25,7.1,False,9,6,7.5,0
EMP1702,43,F,Viúvo(a),Master,Híbrido,2023-12-30,,,QA Engineer,7698,2024-04-11,2024-08-18,2024-02-14,9.5,True,8,5,2.8,0
EMP0538,25,Outro,Viúvo(a),Master,Híbrido,2023-12-31,,,Data Scientist,11380,2024-08-14,2024-02-13,2024-06-11,7.8,True,8,5,2.2,0
EMP0594,44,Outro,Divorciado(a),PhD,Presencial,2024-01-01,,,Junior Developer,16801,2024-06-19,2024-08-30,2024-09-22,6.8,False,2,1,6.5,0
EMP1070,38,F,Casado(a),PhD,Presencial,2024-01-02,2024-02-18,Involuntária,DevOps Engineer,22693,2024-02-03,2024-02-07,2024-02-04,10.0,False,9,2,1.4,1
EMP0443,47,M,Casado(a),Bachelor,Presencial,2024-01-02,,,UX Designer,23765,2024-02-14,2024-09-16,2024-03-30,6.2,False,1,3,5.1,0
EMP1150,30,Outro,Casado(a),Bachelor,Presencial,2024-01-05,,,Tech Lead,8767,2024-04-06,2024-02-15,2024-09-10,8.5,True,6,4,5.2,0
EMP0668,50,F,Viúvo(a),Technical Degree,Híbrido,2024-01-08,,,QA Engineer,16767,2024-09-14,2024-02-23,2024-09-25,6.1,False,5,5,9.5,0
EMP0548,25,Outro,Viúvo(a),PhD,Remoto,2024-01-08,,,Data Scientist,16347,2024-09-09,2024-10-03,2024-08-05,6.2,False,5,5,3.6,0
EMP1578,46,M,Viúvo(a),Bachelor,Presencial,2024-01-10,,,Tech Lead,17953,2024-02-15,2024-01-16,2024-04-25,8.1,False,8,2,1.9,0
EMP0645,50,M,Viúvo(a),PhD,Remoto,2024-01-11,2024-05-15,Involuntária,UX Designer,10072,2024-01-12,2024-04-14,2024-02-23,6.1,False,3,6,3.3,1
EMP0467,44,F,Solteiro(a),PhD,Remoto,2024-01-13,,,Junior Developer,23324,2024-05-13,2024-08-27,2024-06-06,7.9,True,2,3,8.4,0
EMP0725,29,Outro,Solteiro(a),Technical Degree,Remoto,2024-01-14,,,Data Scientist,23608,2024-08-14,2024-06-13,2024-04-01,8.8,True,1,3,3.9,0
EMP0731,24,M,Casado(a),Bachelor,Presencial,2024-01-15,,,DevOps Engineer,7810,2024-10-20,2024-09-21,2024-04-18,9.5,True,3,4,3.1,0
EMP0577,31,Outro,Casado(a),PhD,Remoto,2024-01-16,,,QA Engineer,22205,2024-06-24,2024-04-22,2024-04-06,8.3,False,2,6,7.0,0
EMP0822,34,F,Divorciado(a),Technical Degree,Presencial,2024-01-18,,,DevOps Engineer,9975,2024-09-05,2024-06-29,2024-02-21,8.3,True,9,3,8.2,0
EMP1049,30,Outro,Casado(a),Technical Degree,Híbrido,2024-01-18,,,DevOps Engineer,16760,2024-10-20,2024-06-01,2024-06-10,7.0,True,2,4,6.5,0
EMP0741,49,F,Solteiro(a),PhD,Presencial,2024-01-19,,,DevOps Engineer,17388,2024-06-07,2024-10-19,2024-06-13,9.6,False,9,7,7.2,0
EMP1736,46,F,Viúvo(a),Master,Híbrido,2024-01-22,,,Data Scientist,5683,2024-06-17,2024-08-27,2024-07-02,7.0,True,6,7,3.1,0
EMP1292,23,F,Viúvo(a),PhD,Híbrido,2024-01-22,,,QA Engineer,8368,2024-06-14,2024-02-03,2024-10-12,6.0,True,5,7,4.8,0
EMP0221,33,Outro,Casado(a),PhD,Híbrido,2024-01-23,,,DevOps Engineer,24988,2024-10-17,2024-06-15,2024-03-14,8.9,False,4,4,8.9,0
EMP1557,40,Outro,Casado(a),Technical Degree,Presencial,2024-01-23,2024-03-27,Voluntária,QA Engineer,12088,2024-02-24,2024-01-28,2024-03-25,8.8,True,1,1,7.3,1
EMP0713,40,Outro,Casado(a),PhD,Presencial,2024-01-23,,,Product Manager,15131,2024-05-13,2024-09-24,2024-05-08,9.7,True,2,2,7.7,0
EMP0783,47,M,Viúvo(a),PhD,Remoto,2024-01-24,2024-10-10,Voluntária,Junior Developer,21911,2024-05-27,2024-04-19,2024-08-05,10.0,True,8,7,7.9,1
EMP1888,32,F,Solteiro(a),Bachelor,Presencial,2024-01-25,,,Product Manager,19482,2024-06-18,2024-06-01,2024-05-02,6.5,False,4,3,9.9,0
EMP1139,32,F,Casado(a),Technical Degree,Remoto,2024-01-25,2024-09-17,Involuntária,DevOps Engineer,9635,2024-06-16,2024-08-07,2024-09-14,6.8,True,1,6,4.7,1
EMP1596,25,Outro,Solteiro(a),Bachelor,Híbrido,2024-01-26,,,Junior Developer,18002,2024-07-09,2024-05-28,2024-05-14,9.6,True,6,5,6.7,0
EMP1135,52,M,Viúvo(a),Bachelor,Remoto,2024-01-27,,,Senior Developer,19432,2024-05-19,2024-09-26,2024-07-28,8.3,True,4,5,1.3,0
EMP1856,54,Outro,Casado(a),PhD,Remoto,2024-01-28,,,Senior Developer,10449,2024-06-09,2024-02-28,2024-09-26,8.4,False,8,3,1.8,0
EMP0521,43,F,Viúvo(a),Technical Degree,Presencial,2024-01-28,,,Data Scientist,24506,2024-07-26,2024-09-06,2024-06-16,6.8,False,3,6,2.9,0
EMP1206,44,F,Viúvo(a),Bachelor,Remoto,2024-01-29,,,QA Engineer,9854,2024-04-04,2024-10-02,2024-10-04,6.6,False,1,6,4.4,0
EMP1341,43,M,Viúvo(a),Technical Degree,Híbrido,2024-01-29,2024-03-18,Involuntária,Junior Developer,18117,2024-01-30,2024-03-01,2024-03-09,7.0,True,3,3,1.5,1
EMP1494,24,F,Viúvo(a),PhD,Presencial,2024-01-30,,,Product Manager,8672,2024-05-29,2024-06-06,2024-03-10,6.4,False,8,5,9.9,0
EMP1905,47,F,Divorciado(a),Master,Presencial,2024-01-30,2024-05-03,Voluntária,UX Designer,21588,2024-03-27,2024-02-01,2024-04-02,7.9,False,5,7,4.2,1
EMP1029,50,M,Casado(a),Technical Degree,Híbrido,2024-02-01,,,Product Manager,12176,2024-02-01,2024-08-19,2024-02-17,7.5,True,5,2,9.3,0
EMP0126,47,F,Casado(a),Master,Híbrido,2024-02-01,2024-09-19,Voluntária,Data Scientist,21422,2024-04-21,2024-05-22,2024-07-05,8.1,True,4,2,8.0,1
EMP0066,43,F,Casado(a),Technical Degree,Presencial,2024-02-02,,,Senior Developer,21748,2024-02-29,2024-03-23,2024-03-04,6.2,True,8,3,7.4,0
EMP1664,39,F,Casado(a),PhD,Remoto,2024-02-03,,,QA Engineer,6431,2024-08-16,2024-05-29,2024-09-03,7.8,True,7,4,7.8,0
EMP0053,38,M,Solteiro(a),Bachelor,Híbrido,2024-02-03,,,Data Scientist,6581,2024-05-15,2024-07-11,2024-08-25,6.3,False,2,3,7.5,0
EMP0819,34,M,Divorciado(a),PhD,Presencial,2024-02-04,,,QA Engineer,22129,2024-04-16,2024-07-31,2024-07-12,6.0,False,9,6,4.4,0
EMP0203,39,Outro,Viúvo(a),Bachelor,Presencial,2024-02-06,,,DevOps Engineer,18258,2024-06-22,2024-07-20,2024-06-10,8.9,False,1,1,6.7,0
EMP0049,41,M,Divorciado(a),Bachelor,Presencial,2024-02-07,,,Data Scientist,19683,2024-10-12,2024-03-13,2024-04-11,9.8,True,1,1,8.8,0
EMP1561,23,M,Divorciado(a),Technical Degree,Presencial,2024-02-08,,,DevOps Engineer,24299,2024-10-04,2024-06-27,2024-04-30,9.1,True,3,6,7.7,0
EMP0319,23,F,Solteiro(a),Master,Remoto,2024-02-08,2024-04-11,Voluntária,Tech Lead,8849,2024-02-13,2024-04-06,2024-02-26,7.8,False,6,1,5.7,1
EMP1044,52,Outro,Divorciado(a),Master,Híbrido,2024-02-08,,,Product Manager,5306,2024-03-17,2024-03-26,2024-07-30,9.9,False,4,3,9.1,0
EMP0730,32,M,Solteiro(a),PhD,Presencial,2024-02-09,,,Data Scientist,9366,2024-08-07,2024-05-05,2024-04-20,8.1,True,7,4,7.1,0
EMP1769,40,M,Solteiro(a),Bachelor,Remoto,2024-02-09,,,QA Engineer,7667,2024-07-16,2024-07-25,2024-04-22,8.6,False,9,4,5.6,0
EMP0501,22,M,Solteiro(a),Master,Híbrido,2024-02-10,,,Junior Developer,20124,2024-04-03,2024-07-29,2024-04-18,9.4,False,6,2,5.6,0
EMP1990,34,F,Viúvo(a),PhD,Presencial,2024-02-11,2024-09-24,Voluntária,UX Designer,12085,2024-06-19,2024-02-19,2024-05-29,10.0,True,8,6,7.6,1
EMP0796,24,M,Casado(a),PhD,Presencial,2024-02-14,2024-09-08,Involuntária,Data Scientist,10052,2024-07-25,2024-06-18,2024-07-10,6.2,False,9,5,4.0,1
EMP1922,51,M,Solteiro(a),PhD,Remoto,2024-02-14,,,Product Manager,19112,2024-04-02,2024-03-20,2024-02-23,7.3,True,3,7,8.3,0
EMP1242,23,Outro,Divorciado(a),Bachelor,Presencial,2024-02-16,,,Product Manager,13389,2024-02-28,2024-07-06,2024-10-12,6.1,False,5,1,7.0,0
EMP0003,46,M,Divorciado(a),PhD,Presencial,2024-02-17,,,Product Manager,7747,2024-03-14,2024-08-08,2024-08-24,7.5,False,3,4,5.6,0
EMP1446,46,M,Casado(a),Bachelor,Presencial,2024-02-18,,,Senior Developer,12562,2024-04-09,2024-04-18,2024-08-24,7.4,False,5,2,9.3,0
EMP1518,29,F,Solteiro(a),Bachelor,Presencial,2024-02-18,,,Junior Developer,5799,2024-08-01,2024-05-27,2024-09-17,6.8,True,7,5,3.8,0
EMP0960,40,Outro,Viúvo(a),PhD,Remoto,2024-02-20,,,Tech Lead,6832,2024-08-24,2024-05-08,2024-03-17,6.5,True,3,4,9.4,0
EMP0636,36,M,Casado(a),Bachelor,Remoto,2024-02-21,,,DevOps Engineer,22150,2024-08-24,2024-09-25,2024-10-17,8.9,False,1,6,5.4,0
EMP0381,40,Outro,Solteiro(a),Technical Degree,Remoto,2024-02-22,,,Data Scientist,19806,2024-05-27,2024-09-16,2024-03-26,8.5,False,1,1,4.9,0
EMP1811,30,Outro,Viúvo(a),PhD,Presencial,2024-02-23,2024-09-22,Voluntária,Tech Lead,18805,2024-07-18,2024-06-26,2024-03-23,7.5,True,8,2,3.8,1
EMP1096,40,M,Divorciado(a),PhD,Remoto,2024-02-26,,,UX Designer,20958,2024-06-29,2024-09-07,2024-07-07,8.3,True,4,4,4.4,0
EMP0396,29,Outro,Viúvo(a),Bachelor,Híbrido,2024-02-26,,,Senior Developer,23888,2024-08-06,2024-03-04,2024-03-20,6.1,False,5,7,2.3,0
EMP0105,33,F,Viúvo(a),Technical Degree,Presencial,2024-02-27,,,Data Scientist,16344,2024-06-19,2024-07-17,2024-08-25,8.6,False,6,1,9.1,0
EMP1754,43,M,Solteiro(a),PhD,Presencial,2024-02-29,,,QA Engineer,9806,2024-03-14,2024-09-29,2024-07-11,8.3,False,8,3,1.4,0
EMP0512,39,F,Viúvo(a),Technical Degree,Híbrido,2024-03-02,,,Junior Developer,23504,2024-06-22,2024-10-17,2024-06-08,9.6,True,4,2,5.5,0
EMP1598,48,Outro,Divorciado(a),Bachelor,Remoto,2024-03-04,,,Senior Developer,10350,2024-05-08,2024-06-04,2024-06-27,9.7,True,7,7,3.6,0
EMP0284,43,Outro,Viúvo(a),Technical Degree,Presencial,2024-03-05,,,Data Scientist,24660,2024-07-04,2024-09-01,2024-09-28,9.0,True,4,2,9.9,0
EMP0674,28,F,Solteiro(a),Bachelor,Presencial,2024-03-07,,,Product Manager,12280,2024-05-01,2024-08-02,2024-03-25,7.1,False,1,3,3.4,0
EMP0216,36,M,Divorciado(a),Master,Remoto,2024-03-07,,,Junior Developer,11823,2024-07-25,2024-05-30,2024-06-05,9.9,False,1,7,6.0,0
EMP1445,49,Outro,Casado(a),Master,Remoto,2024-03-08,,,Junior Developer,7369,2024-08-29,2024-04-25,2024-07-13,9.9,True,2,3,4.0,0
EMP0397,52,M,Viúvo(a),Bachelor,Presencial,2024-03-08,,,Data Scientist,15350,2024-07-21,2024-05-02,2024-06-12,8.3,True,6,2,8.4,0
EMP0031,43,F,Casado(a),Master,Híbrido,2024-03-09,,,UX Designer,20338,2024-08-05,2024-06-26,2024-08-05,6.5,True,8,5,3.4,0
EMP1997,36,M,Solteiro(a),Bachelor,Presencial,2024-03-10,,,QA Engineer,24046,2024-08-06,2024-03-16,2024-07-04,6.6,False,6,2,4.2,0
EMP1970,25,M,Solteiro(a),Bachelor,Presencial,2024-03-10,,,Data Scientist,8334,2024-08-30,2024-06-01,2024-05-07,6.4,True,8,2,1.2,0
EMP0965,28,Outro,Viúvo(a),PhD,Remoto,2024-03-11,,,Junior Developer,7179,2024-04-01,2024-08-06,2024-04-04,7.2,False,1,7,10.0,0
EMP1259,43,M,Casado(a),Master,Híbrido,2024-03-11,,,Tech Lead,11266,2024-10-12,2024-07-25,2024-05-23,9.1,False,1,2,8.7,0
EMP1251,43,F,Casado(a),Bachelor,Presencial,2024-03-12,,,Junior Developer,21139,2024-07-21,2024-05-27,2024-10-13,7.6,False,6,7,3.9,0
EMP1109,28,Outro,Divorciado(a),Technical Degree,Presencial,2024-03-13,2024-10-05,Involuntária,Junior Developer,6082,2024-04-05,2024-05-24,2024-03-20,7.4,False,6,1,5.0,1
EMP0038,37,Outro,Casado(a),Bachelor,Presencial,2024-03-17,,,Product Manager,11833,2024-05-24,2024-09-29,2024-08-28,8.3,True,1,5,5.9,0
EMP1533,49,F,Divorciado(a),Bachelor,Presencial,2024-03-17,2024-05-23,Voluntária,Senior Developer,24330,2024-03-24,2024-04-20,2024-05-06,9.8,True,9,3,4.5,1
EMP1324,35,F,Solteiro(a),Technical Degree,Remoto,2024-03-18,,,Data Scientist,10027,2024-08-05,2024-07-14,2024-08-30,8.5,True,5,5,4.9,0
EMP0142,23,Outro,Casado(a),Technical Degree,Remoto,2024-03-18,,,Tech Lead,22778,2024-05-17,2024-09-06,2024-06-05,7.1,True,3,5,5.2,0
EMP0090,40,F,Viúvo(a),Master,Híbrido,2024-03-19,,,Data Scientist,12311,2024-04-06,2024-03-21,2024-07-14,8.3,False,1,6,7.4,0
EMP0157,50,F,Solteiro(a),Technical Degree,Híbrido,2024-03-19,,,Data Scientist,16563,2024-05-21,2024-10-20,2024-08-29,7.9,True,7,6,7.7,0
EMP0468,28,F,Viúvo(a),Technical Degree,Presencial,2024-03-20,,,Junior Developer,9340,2024-09-27,2024-10-06,2024-07-12,8.3,True,5,2,5.6,0
EMP1064,40,M,Casado(a),Technical Degree,Híbrido,2024-03-20,,,DevOps Engineer,13619,2024-09-14,2024-09-06,2024-04-13,7.1,True,4,3,3.4,0
EMP0759,22,Outro,Solteiro(a),Master,Híbrido,2024-03-20,,,Tech Lead,6832,2024-10-16,2024-09-18,2024-10-16,8.0,True,8,1,9.5,0
EMP0832,53,F,Solteiro(a),PhD,Híbrido,2024-03-20,,,UX Designer,22671,2024-09-16,2024-10-13,2024-10-09,9.4,True,6,5,3.5,0
EMP0906,36,F,Casado(a),PhD,Híbrido,2024-03-21,,,Product Manager,16745,2024-04-21,2024-08-18,2024-09-23,8.7,True,3,2,8.6,0
EMP0811,34,F,Casado(a),Master,Híbrido,2024-03-21,,,DevOps Engineer,14255,2024-06-13,2024-10-10,2024-07-09,7.2,True,3,6,9.3,0
EMP0703,45,F,Viúvo(a),Bachelor,Remoto,2024-03-25,,,Product Manager,24448,2024-08-09,2024-07-24,2024-05-25,9.4,False,1,2,7.1,0
EMP0430,37,M,Viúvo(a),Technical Degree,Híbrido,2024-03-25,,,Data Scientist,12697,2024-08-16,2024-10-05,2024-08-20,8.3,True,5,4,3.9,0
EMP1818,25,M,Divorciado(a),Technical Degree,Híbrido,2024-03-26,,,UX Designer,12663,2024-09-04,2024-10-19,2024-03-26,7.6,False,7,7,8.7,0
EMP0763,45,M,Casado(a),Technical Degree,Híbrido,2024-03-27,,,Product Manager,8644,2024-10-02,2024-05-01,2024-10-15,6.8,True,6,2,7.0,0
